21.898,1246.1,10266
17.658,1696.1,12387
22.313,1593.3,26610
20.183,1314.4,7835.2
20.138,1386.7,10473
18.266,1395.5,4620.5
18.114,1684,13812
20.459,1610.7,20294
22.366,1435.5,19920
19.714,1468.9,12153
22.289,1393.7,17836
20.939,1399.8,13630
22.86,1517.9,25292
19.502,1420.6,9633.6
18.113,1378.5,3541.9
17.328,1500,4836.5
20.926,1504.7,17806
20.77,1356.6,11343
20.08,1497.1,14502
21.697,1538.6,21983
22.401,1467.2,21421
22.359,1275.2,12897
18.238,1676,14035
15.538,1740.9,5104.4
20.93,1544,19406
22.17,1386.8,17148
22.654,1495.5,23555
18.623,1569.6,11861
19.829,1561.1,16024
18.592,1193.4,-1322.1
19.075,1334,5088
17.644,1716,12976
20.016,1523.6,15285
19.717,1511.3,13745
18.677,1419.7,6827
16.94,1646.8,7981
17.576,1742.8,13568
19.708,1453.7,11561
18.749,1657.7,15422
20.286,1306.5,7847.4
17.923,1664.4,12402
21.138,1555.7,20640
20.208,1437.5,12659
20.441,1212.3,4643.3
16.681,1528.6,3405.1
17.576,1817.9,15994
20.151,1551.4,16839
20.968,1507.5,18070
19.342,1300.1,4693.1
18.3,1454.5,6743.7
23.306,1482.4,25267
20.861,1430.6,14605
23.081,1393.7,20453
22.131,1155.5,7044.6
21.054,1425.2,15041
22.07,1596.9,25848
19.344,1613.9,16160
19.169,1647.5,16703
21.575,1345,13447
20.891,1520.3,18311
18.728,1496.6,9692.5
20.673,1527.7,17819
22.52,1368,17469
22.897,1422.2,21127
19.16,1537.5,12702
21.76,1535.1,22064
17.133,1650.3,8845.2
24.488,1160,13717
20.682,1464.5,15346
18.822,1428.3,7614.8
19.3,1656.6,17546
21.394,1627.1,24541
19.496,1733.1,21134
21.778,1604.8,25077
22.814,1246,12964
18.793,1676.1,16243
22.579,1361.2,17360
20.326,1560.8,17851
19.453,1280.6,4318.9
19.809,1539.2,15125
20.598,1453.8,14631
19.238,1477,10789
20.079,1604.1,18594
18.195,1652,13054
23.194,1375,19972
22.246,1400,17971
20.422,1512,16299
21.432,1497.6,19315
21.318,1329.2,11974
17.045,1555.7,5562.4
20.34,1544.3,17259
21.381,1843.7,33441
17.93,1614.5,10772
19.866,1319,7022.1
19.162,1389.5,7366.1
18.651,1603.4,13142
19.3,1275.7,3673.3
19.866,1295.8,6148.1
17.232,1566.7,6599.7
19.271,1552.8,13657
20.161,1466.2,13602
18.228,1517.4,8625.3
17.465,1600.2,8538.9
20.798,1603.4,21298
22.042,1340.9,14757
18.55,1347.7,3902.8
19.086,1695.9,18116
18.251,1667.5,13800
22.642,1463,22074
19.197,1541.8,12991
21.057,1596.6,22007
20.965,1320.4,10510
21.648,1231.9,8930
20.237,1634.1,20350
18.242,1710.8,15232
22.237,1515.2,22935
18.238,1456.2,6586.8
21.634,1671.7,27337
22.388,1513.4,23397
20.194,1357.8,9539.9
20.481,1642.3,21615
18.994,1579.2,13585
19.784,1491.4,13239
20.786,1285.1,8541.2
17.646,1775.8,14929
19.787,1326.4,7054.6
18.283,1649.7,13320
18.603,1812.7,20239
17.262,1624.1,8520
18.688,1665.3,15447
20.551,1390.1,11959
18.002,1538.6,8519.1
20.336,1447.5,13481
20.415,1462.4,14333
21.811,1467,19367
20.096,1638.4,19970
19.857,1341.6,7847.7
18.788,1485.6,9517.9
19.188,1479.6,10708
19.858,1548.1,15640
20.608,1354.6,10743
21.061,1456.5,16333
19.092,1649.5,16475
18.803,1605.5,13793
16.342,1751.9,8740.3
21.518,1446.7,17499
23.149,1249.1,14094
17.734,1461.3,5014
15.915,1856,9925
17.932,1564.7,9130
17.201,1549.3,5935.2
17.436,1909.8,18329
23.772,1523.7,28844
20.232,1536.1,16550
17.381,1564.9,7092.7
20.834,1435.4,14706
20.393,1353.2,9999.3
14.674,1889.3,5318.3
20.641,1554.3,18757
20.466,1812.7,28234
20.262,1747.9,24850
20.054,1470.6,13399
20.917,1802.5,29759
21.327,1278,9895.6
19.552,1779.7,23086
19.97,1552.7,16225
22.92,1425.6,21354
21.136,1527.2,19471
21.559,1375.5,14669
22.869,1466.4,23012
26.139,1241,22514
21.279,1340.5,12317
21.998,1087.5,3775.8
22.661,1491.7,23417
20.132,1513.5,15314
17.576,1482.7,5160.2
16.998,1427.1,1409.2
22.249,1387.2,17423
22.33,1535.4,24150
15.346,1603.9,605.19
24.129,1327.3,20735
20.417,1524.4,16766
20.231,1509.6,15522
18.902,1495.6,10275
21.051,1327.3,11060
21.022,1401.4,13970
19.679,1550.5,15072
22.143,1627.3,27431
18.221,1362.4,3351.9
21.842,1445.7,18570
20.768,1663.7,23587
18.321,1497.8,8287.7
21.277,1234.7,7962.9
17.41,1602.2,8390.5
18.424,1614.4,12659
19.589,1474.9,11937
17.693,1237.5,-2424.3
23.707,1535.9,29180
19.517,1703.6,20132
20.985,1185.9,5136
21.734,1529.7,21742
21.019,1467.9,16649
19.503,1255.1,3531.5
22.626,1389.6,18771
16.557,1652,6646.9
19.286,1540.3,13260
20.662,1469,15453
19.165,1405.1,7940.3
19.962,1446.7,12170
20.058,1676.6,21281
21.575,1615.2,24741
21.323,1446.1,16808
22.333,1562,25321
16.621,1714.4,8771.4
16.877,1693.5,9170.1
22.815,1368.5,18448
21.543,1657.7,26390
21.615,1388.4,15392
20.479,1346.6,10018
22.55,1289.8,14118
19.212,1730.2,19862
23.106,1209.7,12176
20.154,1625.2,19690
21.6,1233,8837
17.062,1658.6,8825.6
20.175,1411.6,11551
20.481,1388.7,11675
20.968,1424,14699
17.58,1635.1,10101
21.753,1635.2,26263
19.847,1454.1,12054
19.212,1298.1,4223.2
19.944,1393.5,10089
20.72,1046.3,-1157.6
17.952,1566.5,9262.4
18.295,1399.4,4849.8
23.328,1191.8,11992
19.288,1323.2,5369.1
20.177,1474.6,13982
19.574,1600.2,16531
19.559,1796.1,23725
16.877,1651.7,7889
16.931,1642.4,7812
19.264,1336.5,5775.2
23.553,1197.8,12905
20.608,1461.6,14972
16.335,1692.7,6970
23.056,1519.6,26075
15.841,1518.3,71.542
19.224,1520.1,12298
19.954,1469.6,13013
21.346,1494.4,18880
25.393,1567.1,36898
21.992,1392.6,16813
20.324,1445.5,13365
20.825,1536,18701
15.87,1582,1979.8
20.936,1630.5,22910
20.077,1411.2,11207
16.975,1513.7,4006.2
18.378,1699,15380
16.525,1631.2,5899.8
18.523,1455.8,7553.8
23.034,1491.2,24711
19.624,1510,13366
19.591,1737.2,21676
16.281,1550.9,2605.7
20.273,1542.3,16935
20.317,1207.5,4099.7
19.304,1577.8,14690
21.715,1486.6,19856
20.987,1502.4,17932
17.822,1565.5,8747.6
20.52,1627.4,21184
19.869,1286.4,5799.4
19.626,1513.6,13508
17.136,1539.4,5388.9
20.263,1400.7,11419
22.981,1507.1,25239
21.653,1469.3,18916
21.347,1280,10038
18.312,1409,5231.4
19.151,1637.5,16271
17.123,1516.3,4617.9
20.309,1573.7,18287
17.155,1786.6,13203
20.505,1583.8,19413
21.439,1218.9,7782.7
19.741,1387.9,9210.5
23.392,1380.9,20886
19.275,1397.8,8041.3
19.244,1380.4,7304.4
19.354,1568.2,14526
21.506,1345.6,13250
19.064,1718.7,18847
22.311,1308.7,14208
17.221,1742.3,12085
21.026,1378.1,13036
21.523,1339.5,13051
23.796,1308.3,18796
18.098,1505.7,7765.1
19.35,1569.4,14558
19.45,1436.6,10045
17.791,1750.2,14696
14.561,1924.9,5711.5
18.459,1632.6,13419
17.526,1429.2,3261.2
20.439,1531,17101
17.898,1602.5,10254
20.211,1551.8,17077
24.497,1196.7,15530
19.388,1813.6,23640
20.242,1587.9,18588
21.304,1637.3,24611
21.696,1100.5,3544.1
22.171,1449.1,19841
21.531,1580.6,23127
18.83,1790.9,20442
20.983,1373.9,12729
20.794,1277.4,8259.4
15.255,1748.9,4149.3
19.415,1504.8,12425
18.001,1573.9,9689.9
18.862,1502.4,10371
19.444,1531.9,13526
17.388,1529,5975.5
21.62,1601.4,24335
19.073,1574.5,13709
19.014,1572.1,13402
18.964,1519.5,11344
21.599,1535.7,21504
19.992,1272.8,5655.9
23.202,1336.9,18256
19.726,1650.3,18981
17.17,1582.4,6861.1
23.73,1174.9,12333
25.704,1472.4,33169
25.519,1232.8,20274
22.518,1600.7,27706
21.608,1473.9,18951
17.074,1748.6,11676
16.995,1550.4,5214.8
19.677,1650.9,18810
19.864,1332.1,7507.2
19.815,1492,13371
21.625,1304.7,11914
15.66,1673.3,3730.8
18.983,1396.4,7024.4
24.641,1317.5,21861
21.126,1365.7,12860
19.939,1557.4,16290
20.437,1461.3,14368
17.125,1567.1,6213.1
21.504,1539.2,21305
22.529,1383.6,18186
22.819,1348.6,17570
16.354,1614.1,4735.5
22.129,1231,10297
15.257,1376.6,-5832.2
17.295,1691,10768
20.3,1752.4,25184
21.633,1313,12287
17.595,1435.3,3693.5
20.825,1493.7,17011
20.754,1484.7,16399
17.794,1596.8,9672.5
20.529,1538,17705
18.521,1630.8,13597
18.894,1365.1,5618.6
22.315,1510.7,23022
21.553,1666.4,26790
16.036,1675.8,5289.2
16.929,1522.9,4125.5
17.259,1817.9,14631
19.225,1613.1,15675
19.527,1591.6,16032
24.891,1267.6,20164
25.673,1194.5,18750
19.84,1449,11839
20.133,1659.1,20909
23.007,1552.6,27388
17.184,1675.6,9841
17.076,1559.9,5810.6
20.659,1404.3,12875
16.317,1564.2,3130.7
17.917,1612,10640
20.549,1297.1,8291
22.409,1427.5,19717
20.821,1653.2,23375
18.952,1140.8,-2175.4
20.488,1445.7,13931
21.216,1509.8,19049
19.166,1471.5,10337
18.129,1765.4,16610
17.464,1476.2,4559.8
18.186,1354.8,2982.2
20.812,1416.3,13866
19.654,1326.6,6641
20.242,1336,8853.6
17.748,1674.5,12041
22.7,1521.2,24864
19.213,1369.7,6817.7
18.515,1703,16067
19.175,1612.8,15473
20.056,1642.3,19965
17.812,1684.9,12639
19.705,1642.8,18619
14.91,1954.9,8079.6
20.193,1483.9,14394
21.336,1554.8,21335
20.956,1494.4,17500
18.629,1475.4,8600.9
17.055,1536.2,4990.4
25.31,1011.6,8459.2
21.812,1458.1,18991
18.448,1397.5,5290.6
18.967,1641.5,15700
19.504,1616.7,16871
19.895,1381.7,9482.5
20.732,1317.6,9670.4
21.719,1312.8,12546
24.006,1137.6,11326
19.769,1470.7,12408
17.748,1587.9,9208.9
19.268,1707.9,19283
17.859,1611.5,10406
17.556,1521.3,6336.3
21.216,1549.2,20664
18.141,1683.4,13903
20.132,1471.4,13700
18.356,1476.4,7680.3
23.213,1418.9,22038
23.091,1463.5,23652
20.51,1431.8,13461
20.97,1178.9,4814.7
21.417,1615.9,24166
20.625,1448.4,14511
18.386,1544,10102
18.48,1422,6240.2
21.574,1556.7,22289
22.427,1448.8,20706
19.444,1450.7,10545
22.067,1701.6,30336
21.459,1364.6,13888
18.597,1463.9,8090.9
20.755,1631.3,22243
20.249,1454.9,13470
17.902,1460.8,5578.5
17.8,1500.3,6522.4
22.041,1375.5,16240
22.035,1446.3,19259
20.282,1427.4,12519
19.723,1618.5,17779
22.684,1365.8,17901
18.69,1751.9,18483
21.589,1744,30182
22.2,1315.4,14155
18.209,1712.4,15152
23.486,1109.6,8628.8
19.696,1549,15078
20.755,1651.2,23037
19.999,1569.1,16956
20.392,1361.4,10317
16.941,1671.5,8747.2
19.552,1478.6,11946
22.964,1428.2,21621
18.826,1373.1,5681.5
19.333,1484.5,11397
18.887,1341.2,4748.3
12.89,1959.3,-1175.8
17.606,1713.7,12751
19.126,1442.8,9167.7
25.575,1202.9,18901
23.237,1478.1,24826
22.304,1246.7,11491
21.977,1402.8,17198
19.928,1515.8,14670
17.537,1405.1,2523.5
20.422,1461.6,14329
17.027,1638.6,8068.2
22.043,1249.6,10845
20.089,1476.1,13729
21.359,1639.3,24907
20.522,1426.6,13299
17.307,1458.5,3449.3
19.164,1585.8,14454
17.562,1634.4,10009
17.089,1545.1,5394.6
20.561,1498.7,16272
20.42,1566.5,18416
18.263,1591.9,11278
21.953,1772.8,32915
17.065,1647.8,8503.1
20.387,1619.2,20354
20.609,1681.7,23675
20.153,1455.5,13162
19.162,1242.6,2066
21.632,1457,18323
22.876,1667.4,32057
21.9,1169.9,7028.2
19.298,1451.4,10066
22.998,1552,27329
21.066,1328.5,11154
21.024,1466.4,16609
21.114,1507.6,18598
21.082,1470.7,16984
18.903,1639.7,15389
16.582,1606.8,5385.5
22.491,1422,19747
18.487,1295.9,1914.3
21.53,1682.2,27364
17.554,1849.9,16934
17.464,1604.6,8675
20.637,1471,15445
18.574,1701.9,16268
19.547,1415.2,9584.1
19.179,1360.2,6361.2
18.642,1583.5,12416
22.602,1691.5,32043
19.557,1285.5,4815.9
18.808,1586.8,13157
21.417,1550,21436
19.921,1593.8,17601
19.279,1454.5,10114
20.782,1460.3,15524
20.113,1505.1,14929
18.039,1383.6,3470.2
18.545,1620.7,13337
20.319,1361.1,10071
23.947,1285,18158
20.204,1553,17095
23.233,1055.2,5476.4
22.52,1529.2,24571
19.823,1585.7,16927
20.501,1394.9,11981
25.022,1450.1,29676
20.767,1536.2,18497
18.5,1423.1,6347.8
19.049,1610.9,14923
21.41,1334.1,12472
18.515,1520.6,9763.5
21.66,1346.3,13772
16.229,1670.8,5910.4
23.417,1126.8,9242.7
23.352,1280.5,16140
19.777,1450.7,11685
20.92,1538.5,19147
20.046,1574.9,17354
16.899,1709,9732.5
16.898,1619.5,6981.8
17.331,1437.1,2848.7
21.671,1451,18207
20.329,1368.4,10384
21.898,1517.8,21833
16.952,1821.8,13428
17.916,1726.6,14433
18.413,1695.2,15387
20.356,1497.8,15508
20.138,1705.1,22695
17.895,1529.9,7842.6
20.483,1544.5,17788
20.512,1392.2,11917
19.369,1756,21448
22.254,1327.2,14838
17.416,1463,3968.9
21.914,1613,25940
21.658,1262.5,10248
19.554,1449.5,10874
22.487,1245.2,11964
20.968,1495.3,17579
21.307,1465.7,17559
16.928,1674.2,8779.3
19.923,1547.2,15842
17.985,1623.9,11297
18.579,1540.8,10698
18.887,1601,13954
20.367,1398.1,11667
19.651,1431.5,10540
20.583,1636.5,21785
19.885,1494.8,13727
22.293,1339.4,15491
18.57,1556.6,11215
20.325,1560.2,17820
17.267,1372.1,581.47
20.789,1349.9,11139
18.833,1503.1,10293
22.959,1544.1,26827
18.21,1464.4,6765.7
17.279,1542.7,6016.3
19.125,1344.5,5623.9
18.188,1568.2,10196
14.147,1606.7,-3878.8
18.043,1618.7,11344
16.671,1524.5,3244.8
21.56,1286.7,10964
22.405,1301.3,14177
20.082,1438,12251
18.535,1493.7,8908.5
18.085,1476.3,6733.2
20.219,1580,18193
17.603,1588.9,8693.6
18.788,1680.6,16379
18.004,1726.5,14789
18.161,1801.8,17969
21.127,1374.6,13225
16.453,1525,2471.6
23.627,1505.3,27462
22.454,1476.7,22026
23.886,1424.4,24561
22.014,1435.4,18714
18.556,1508.9,9507.7
20.118,1633.1,19852
18.226,1748.6,16446
18.372,1494.3,8348.2
20.194,1536.9,16439
20.005,1786.5,25257
24.374,1419.1,25951
22.182,1317.2,14177
21.083,1289.9,9638.9
17.097,1596.3,7023.1
15.788,1591.7,1943.6
23.202,1417.9,21954
21.397,1541.8,21021
20.267,1464.8,13915
19.417,1324.8,5832.8
21.591,1613.3,24720
21.343,1596.5,23083
22.11,1583.6,25424
22.985,1334.3,17452
17.441,1657.9,10293
19.544,1516.9,13335
16.713,1341.5,-2148.7
21.183,1559.7,20971
20.856,1414.3,13936
17.368,1863.7,16557
20.508,1645.7,21859
16.387,1504.1,1617.4
17.148,1633.7,8385.1
20.256,1513.3,15752
19.572,1311,5806.1
21.021,1311.5,10328
25.504,1257.2,21472
21.511,1584.6,23222
18.907,1408.8,7210.4
23.111,1454.1,23298
22.597,1363.5,17518
18.682,1515.7,10195
17.148,1469.7,3248.9
19.809,1350.7,8033.2
18.653,1400.2,6061.6
21.64,1110.4,3812.1
19.109,1568.4,13625
19.189,1479.2,10695
16.565,1644.8,6462.4
15.685,1584.7,1359.1
18.205,1470.6,6957.6
20.94,1552.9,19801
20.097,1336.3,8402.6
20.884,1421.1,14301
21.39,1400.8,15162
20.365,1760.7,25777
18.422,1449.3,6983.6
19.127,1315.5,4585.6
17.681,1426.3,3690.3
17.447,1758.8,13548
22.093,1419.1,18286
20.452,1457.8,14284
18.435,1623.9,13026
15.774,1682.5,4437.9
17.068,1479.5,3275.3
21.27,1373.6,13646
23.618,1239.6,15036
21.636,1281.1,10962
17.869,1262.2,-1093.9
18.125,1641.4,12424
19.424,1261.5,3528.2
20.59,1386.7,11952
19.661,1228,2991.3
17.116,1562.2,6029.2
18.297,1543.8,9772.5
17.082,1589.5,6753
21.327,1303.8,10959
22.228,1324.9,14652
22.514,1480.6,22405
23.755,1363.1,21240
19.217,1703.6,18919
15.428,1628.4,1582.2
18.306,1494.2,8114.7
20.079,1592.9,18165
22.994,1614.3,30126
19.279,1435.9,9436.8
19.344,1405.8,8559.7
20.964,1642.6,23509
19.925,1573.4,16847
17.699,1858.7,17858
20.299,1552.5,17430
21.071,1340.8,11672
19.588,1407.7,9444.4
18.025,1610.1,10990
19.225,1580.2,14483
16.301,1750.9,8545
15.645,1908,10180
19.513,1495.5,12433
24.268,1374,23418
18.036,1426.1,4882.9
21.202,1366.1,13123
20.409,1621.3,20517
18.989,1528.9,11768
21.131,1366.7,12917
23.291,1463.9,24363
19.026,1717.8,18660
17.798,1673.7,12216
18.783,1677.9,16266
18.268,1473.5,7275.3
19.321,1397.3,8171.9
21.978,1686.2,29317
21.443,1628.2,24771
18.817,1562.2,12322
20.686,1561.4,19205
19.875,1618.5,18361
16.608,1708.8,8549.2
18.186,1350.8,2844.6
21.36,1392.8,14732
20.404,1429.3,13006
21.482,1378.6,14548
23.549,1494.1,26661
19.59,1606.7,16830
19.168,1313.3,4634.1
19.258,1657.3,17405
19.304,1562.2,14122
17.806,1699.7,13100
19.486,1458.2,10965
19.255,1473.9,10734
24.187,1294.1,19325
19.757,1421.7,10531
18.206,1458,6535.5
20.844,1505.7,17556
18.455,1407.7,5666.7
18.349,1571.8,10919
18.276,1504.3,8350.2
18.788,1572,12558
17.415,1785.3,14257
20.139,1614,19200
18.841,1634,14946
19.566,1688.4,19764
17.333,1747.1,12700
19.207,1446.5,9579.4
20.185,1422.8,12013
21.563,1555.2,22187
23.255,1274.3,15561
18.948,1557.8,12649
21.001,1578,21041
17.54,1566.3,7725.4
16.76,1361.5,-1391.9
19.148,1735.1,19776
19.006,1433.5,8421.5
23.12,1354.8,18812
21.145,1722.4,27466
18.047,1571.5,9783.5
22.23,1212.3,9780.6
19.072,1817,22403
20.73,1563.4,19448
17.564,1465.4,4557.2
22.891,1519,25453
18.133,1688.1,14024
21.041,1462.3,16500
19.63,1663.9,19114
15.965,1539,1106.8
25.536,1196.4,18458
18.596,1583.8,12252
21.112,1376.9,13269
20.945,1412.6,14161
18.72,1324.5,3634.6
22.252,1424.9,19071
20.46,1346.5,9953
23.096,1393.8,20505
17.75,1840.5,17484
19.618,1665.9,19138
21.037,1476.1,17045
19.601,1971.9,30430
20.289,1717.8,23798
22.036,1388.5,16780
20.25,1542.8,16872
22.699,1149.5,8331.6
18.371,1563.2,10702
19.901,1500,13976
19.076,1445.8,9103.2
16.547,1697.8,7974.1
19.181,1459.6,9962.4
22.146,1469.4,20632
20.304,1764.6,25672
20.015,1590.9,17849
16.149,1640.2,4706.7
18.384,1708.6,15729
16.207,1823.7,10269
19.272,1562.8,14025
19.848,1296.5,6115.1
17.676,1495,5911.1
23.591,1434.4,24028
21.416,1479.7,18519
22.714,1422.9,20542
20.856,1309.5,9733.9
19.605,1574.3,15687
22.452,1329.6,15563
19.248,1502.6,11751
17.186,1787.7,13364
21.653,1472.6,19050
19.942,1523.8,15027
20.502,1427.6,13272
16.22,1741.2,7923.6
21.834,1325.6,13449
22.084,1327.3,14305
20.179,1579.7,18032
18.545,1511.6,9563
20.691,1364.5,11401
24.625,1301.4,21025
19.92,1563.1,16432
22.397,1444.7,20423
24.132,1186.7,14013
16.923,1807.6,12870
24.881,1336.6,23560
17.471,1552.4,7025.5
20.71,1569.8,19625
16.946,1673.5,8830.3
20.676,1568.1,19432
20.466,1488.7,15542
21.054,1444.2,15808
22.677,1540,25614
18.547,1301.7,2302.1
21.583,1408.1,16113
18.804,1535.8,11341
19.853,1363.8,8668.4
19.241,1467.1,10437
15.696,1764.7,6419.1
18.14,1465.3,6554.1
18.37,1673.9,14487
20.071,1639.5,19916
20.005,1772,24704
15.394,1953.1,10272
20.022,1559,16657
20.117,1780.4,25498
17.65,1456.2,4558.8
22.222,1393.6,17610
20.839,1558.9,19670
18.337,1666.7,14112
15.645,1638.6,2703.5
19.231,1494,11378
19.298,1424.9,9101.1
22.076,1390.7,17007
19.928,1510.1,14457
18.279,1394.8,4642.4
19.039,1679.7,17347
18.372,1720,16073
22.621,1577,27050
21.718,1540.2,22127
19.388,1734.5,20739
20.845,1540.3,18947
17.135,1485.6,3701.8
22.508,1365.9,17337
21.082,1450.4,16157
13.72,1764.9,-1838.4
15.012,1544.8,-2212.6
17.745,1674.2,12018
19.799,1603.8,17518
20.734,1420.9,13789
18.72,1426.5,7206.4
20.224,1338.8,8905.7
20.412,1557.2,18027
20.466,1496.4,15841
19.934,1775,24519
14.035,2023.8,5677.9
22.346,1637.4,28655
19.187,1846.8,23976
22.051,1435.8,18862
18.348,1592.8,11627
20.815,1517,17905
21.494,1278.7,10428
18.972,1615.8,14804
20.088,1622.5,19333
18.163,1553.6,9608.5
18.044,1632.8,11823
19.903,1519,14704
22.942,1407.3,20606
21.366,1354.3,13164
21.227,1751.5,28991
20.486,1505.4,16268
18.99,1545.2,12354
19.752,1396.1,9554.4
23.358,1136,9506.7
22.612,1270.9,13470
18.263,1744.6,16463
19.592,1494.5,12678
18.987,1529.5,11783
20.551,1340.9,10023
20.382,1529.6,16839
18.291,1390.7,4539.8
16.831,1914.1,15729
18.589,1701.8,16322
19.808,1420,10642
20.536,1509.9,16624
19.366,1764.7,21758
20.38,1255.8,6163.2
23.46,1332.2,18856
21.523,1476.2,18746
17.654,1251.8,-2073.3
22.953,1419.9,21208
18.602,1335.4,3640.3
22.19,1401.8,17862
17.532,1624.4,9569.8
20.235,1758.2,25134
22.658,1286.2,14285
18.859,1355.9,5181
17.654,1596.4,9129.9
20.841,1426.7,14382
21.073,1460.9,16554
18.334,1607,12064
18.473,1624.5,13194
17.701,1441.3,4249.1
19.91,1678.4,20761
20.515,1415.2,12825
20.611,1705,24597
21.188,1414.5,15054
22.229,1253.8,11576
18.603,1516.2,9929.7
15.304,1905,8559.9
21.73,1536.3,22002
17.819,1447.2,4843
17.358,1623.9,8885.7
23.745,1332.1,19755
20.068,1602.5,18490
20.002,1411,10947
20.641,1309.6,9070.1
20.844,1506,17569
19.395,1519,12875
22.766,1679.8,32175
21.949,1576.8,24531
22.939,1436.9,21931
17.901,1640.5,11524
24.02,1320,20045
18.551,1656.9,14616
16.315,1513,1619.8
14.197,1839.1,1963.3
18.413,1607.3,12372
21.126,1458.3,16629
19.009,1677.4,17145
22.002,1374.5,16067
18.098,1600.4,10944
19.634,1601.7,16813
15.606,1780.6,6483.4
19.238,1145,-1253.6
20.227,1412.5,11756
20.802,1531.6,18440
13.947,1980.3,4227
23.527,1282.7,16769
22.397,1305.9,14355
22.475,1590.1,27079
17.812,1459.2,5217.6
20.182,1326.8,8308.5
22.299,1406.2,18414
17.836,1538.7,7919.8
23.348,1262.6,15305
15.572,1638,2405.3
22.536,1264.3,12951
18.588,1547.3,10958
25.321,1325.7,24399
20.405,1587.1,19171
24.073,1318.5,20136
18.261,1593.6,11329
19.574,1726.2,21198
21.114,1328.8,11316
20.589,1542.4,18095
22.106,1253.2,11184
17.425,1713.1,11995
23.092,1238.1,13425
17.528,1606.5,8978
17.301,1574.2,7091.9
18.722,1688.8,16404
20.55,1544.6,18039
23.013,1304.3,16190
21.369,1382.1,14324
21.992,1253.7,10869
17.687,1587.5,8963.2
21.171,1455.6,16676
20.037,1191.5,2691.4
19.831,1575,16554
22.715,1152.2,8499.3
19.837,1530.9,14914
20.15,1529.7,16004
21.667,1582.2,23703
22.548,1316,15265
23.177,1340.7,18356
19.691,1617.4,17613
22.407,1216,10451
17.105,1560.6,5938.6
20.893,1577,20597
18.052,1369.3,3038.8
17.521,1575.9,7966
21.443,1297.7,11064
18.51,1485.2,8526.6
22.282,1506.3,22709
22.142,1480.8,21113
19.073,1633.1,15811
19.027,1783.4,21009
21.681,1629.7,25753
20.303,1592.5,18994
20.699,1228.7,6036.4
20.952,1463.7,16249
18.702,1620.8,13945
15.626,1638.4,2625.8
20.414,1326,9007.4
17.215,1662.3,9543.6
21.653,1374,14912
21.349,1483.5,18441
18.295,1576,10862
16.533,1666.3,6975.9
18.609,1371.3,4912.3
17.735,1588.4,9172.6
19.714,1633.8,18314
22.931,1747.9,35897
24.041,1146.8,11859
19.943,1710.9,22129
16.027,1750.3,7390.8
19.395,1486.8,11696
22.543,1505.8,23617
23.814,1370.3,21767
21.098,1374.7,13133
23.214,1538.7,27514
21.095,1341.7,11783
18.594,1518.9,9992.9
20.279,1623.5,20100
18.725,1427.7,7265.6
24.776,1350.4,23907
21.063,1648.1,24117
18.484,1607.4,12644
23.671,1387.8,22124
21.075,1623.1,23148
22.138,1500.8,21958
22.591,1487.2,22967
20.969,1812.3,30378
17.461,1472.4,4424.4
15.775,1721.7,5541.6
17.061,1569,6036
18.316,1455.2,6819.3
19.274,1585.1,14845
20.95,1446.6,15549
20.07,1650.6,20337
19.036,1565.7,13257
21.482,1571.2,22555
22.475,1390.5,18310
17.449,1724.5,12456
18.365,1464.8,7318.4
20.154,1365.3,9701
18.083,1518.1,8125.1
18.431,1494,8551.2
20.969,1619.6,22599
21.744,1292.1,11752
21.374,1343.1,12729
22.353,1401,18368
18.084,1738.5,15519
17.153,1343.6,-685.88
19.59,1504.9,13053
16.303,1616.6,4615.2
19.201,1877.1,25134
16.879,1649.6,7832.3
18.462,1800.8,19222
24.174,1377.5,23285
19.84,1469.4,12610
17.071,1739.2,11369
19.163,1484.4,10795
19.327,1483.8,11347
21.232,1610.7,23244
15.849,1777.1,7406.2
21.805,1540.6,22460
22.136,1779.6,33978
18.885,1571.8,12914
19.386,1445.8,10164
22.199,1461.2,20463
19.868,1500.6,13885
20.098,1630.8,19686
20.662,1388.2,12247
18.283,1446.5,6412
21.165,1398.2,14312
19.759,1245.4,3926.6
18.989,1634.1,15520
19.688,1693.4,20439
21.072,1719.5,27051
22.08,1201.4,8881.1
14.555,1637.2,-1560.2
22.641,1681.6,31760
23.392,1344.1,19189
18.501,1657.3,14433
18.48,1542.5,10396
17.779,1504.7,6596.3
15.214,1668.7,1838.7
20.509,1469.6,14945
21.056,1200.4,5925.1
20.417,1583.3,19067
19.893,1584.6,17149
22.966,1537,26534
17.871,1443.1,4887
18.394,1583.9,11500
20.26,1555.8,17412
17.441,1646.3,9921.8
18.862,1632,14956
23.014,1415.6,21221
19.486,1852,25476
19.681,1494.7,12996
22.832,1550,26625
18.009,1525.1,8091.7
24.118,1486.1,28291
18.759,1647.3,15097
17.106,1755.2,12012
20.328,1492.3,15193
17.449,1552.8,6957.4
18.502,1752,17709
21.566,1351.8,13701
21.405,1432.5,16525
20.057,1703.6,22312
19.954,1327.9,7633.9
18.74,1617.7,13984
17.259,1628,8635.6
20.954,1378.6,12821
18.908,1479,9706.2
17.599,1571.7,8119.6
22.717,1418.8,20371
24.331,1101.9,10476
16.398,1652.3,6032.6
21.16,1710.5,27040
18.101,1499.1,7554.9
21.074,1356.1,12302
19.579,1515.2,13399
19.749,1413.2,10184
22.378,1479.2,21870
19.868,1522,14692
20.923,1585.7,21056
